Game_Number,Winner,Starting_Player,Piece_Difference,King_Difference,Move_Count,Captures_Red,Captures_Blue,Promotions_Red,Promotions_Blue,Outcome_Description
AVERAGE,,,10.14,1.12,79.04,19.82,9.68,1.13,0.07,
